model,checkpoint_path,task,split,selection_protocol,condition,metric_name,score,clean_subset_score,damage_pp,mean_retained_unique_points,mean_repeated_forward_points,part_entropy_before,part_entropy_retained,metric_scope,logit_aggregation,n_samples,seed,script,git_commit,notes
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep50,Top-1 (%),82.61623978614807,,6.245660781860352,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep20,Top-1 (%),29.909783601760864,,58.95211696624756,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep10,Top-1 (%),15.19777923822403,,73.6641213297844,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep80,Top-1 (%),84.83691811561584,,4.024982452392578,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep50,Top-1 (%),64.71200585365295,,24.14989471435547,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep20,Top-1 (%),16.273421049118042,,72.58847951889038,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep10,Top-1 (%),10.478834062814713,,78.38306650519371,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/heldout_experiments/pcpmae/heldout_pb_t50_rs/pcpmae/pcpmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,xyz_zero,Top-1 (%),9.368494153022766,,79.49340641498566,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,clean,Top-1 (%),89.52116370201111,,0.0,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep80,Top-1 (%),88.72311115264893,,0.7980525493621826,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep50,Top-1 (%),83.44899415969849,,6.072169542312622,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep20,Top-1 (%),26.99514329433441,,62.5260204076767,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep10,Top-1 (%),14.399722218513489,,75.12144148349762,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep80,Top-1 (%),86.1554503440857,,3.365713357925415,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep50,Top-1 (%),64.226233959198,,25.29492974281311,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep20,Top-1 (%),12.664815783500671,,76.85634791851044,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep10,Top-1 (%),9.819569438695908,,79.7015942633152,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/pb_t50_rs/ckpt-best-90.35.pth,scanobjectnn,pb_t50_rs,official_checkpoint,xyz_zero,Top-1 (%),9.368494153022766,,80.15266954898834,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,clean,Top-1 (%),85.88640093803406,,0.0,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,random_keep80,Top-1 (%),85.71428656578064,,0.17211437225341797,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,random_keep50,Top-1 (%),85.37005186080933,,0.5163490772247314,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,random_keep20,Top-1 (%),71.6006875038147,,14.28571343421936,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,random_keep10,Top-1 (%),37.177279591560364,,48.709121346473694,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,structured_keep80,Top-1 (%),82.27194547653198,,3.614455461502075,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,structured_keep50,Top-1 (%),68.15834641456604,,17.728054523468018,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,structured_keep20,Top-1 (%),29.08777892589569,,56.79862201213837,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,structured_keep10,Top-1 (%),15.146300196647644,,70.74010074138641,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_bg/pointmae/pointmae_obj_bg_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_bg,heldout_selection,xyz_zero,Top-1 (%),7.2289153933525085,,78.65748554468155,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,clean,Top-1 (%),89.32874202728271,,0.0,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,random_keep80,Top-1 (%),89.32874202728271,,0.0,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,random_keep50,Top-1 (%),87.95180916786194,,1.3769328594207764,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,random_keep20,Top-1 (%),73.838210105896,,15.490531921386719,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,random_keep10,Top-1 (%),44.750431180000305,,44.57831084728241,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,structured_keep80,Top-1 (%),87.43545413017273,,1.8932878971099854,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,structured_keep50,Top-1 (%),72.63339161872864,,16.695350408554077,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,structured_keep20,Top-1 (%),31.669536232948303,,57.65920579433441,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,structured_keep10,Top-1 (%),16.867469251155853,,72.46127277612686,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objonly.pth,scanobjectnn,obj_bg,official_checkpoint,xyz_zero,Top-1 (%),7.2289153933525085,,82.0998266339302,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,clean,Top-1 (%),86.40275597572327,,0.0,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,random_keep80,Top-1 (%),86.57487034797668,,-0.17211437225341797,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,random_keep50,Top-1 (%),85.54216623306274,,0.8605897426605225,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,random_keep20,Top-1 (%),70.22375464439392,,16.179001331329346,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
